"No.","Time","Source","Destination","Protocol","Length","Info"
"2411","27.572445","2.4.2","host","USB","36","URB_INTERRUPT in"
"2412","27.572468","host","2.4.2","USB","27","URB_INTERRUPT in"
"2413","27.580442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2414","27.580460","host","2.4.2","USB","27","URB_INTERRUPT in"
"2415","27.587443","2.4.2","host","USB","36","URB_INTERRUPT in"
"2416","27.587463","host","2.4.2","USB","27","URB_INTERRUPT in"
"2417","27.595440","2.4.2","host","USB","36","URB_INTERRUPT in"
"2418","27.595459","host","2.4.2","USB","27","URB_INTERRUPT in"
"2419","27.602439","2.4.2","host","USB","36","URB_INTERRUPT in"
"2420","27.602460","host","2.4.2","USB","27","URB_INTERRUPT in"
"2421","27.610440","2.4.2","host","USB","36","URB_INTERRUPT in"
"2422","27.610458","host","2.4.2","USB","27","URB_INTERRUPT in"
"2423","27.752451","2.4.2","host","USB","36","URB_INTERRUPT in"
"2424","27.752486","host","2.4.2","USB","27","URB_INTERRUPT in"
"2425","27.812442","2.4.2","host","USB","36","URB_INTERRUPT in"
"2426","27.812473","host","2.4.2","USB","27","URB_INTERRUPT in"
"2427","27.895446","2.4.2","host","USB","36","URB_INTERRUPT in"
"2428","27.895484","host","2.4.2","USB","27","URB_INTERRUPT in"
